customerID,Churn,gender,SeniorCitizen,Partner,Dependents,tenure,PhoneService,MultipleLines,InternetService,OnlineSecurity,OnlineBackup,DeviceProtection,TechSupport,StreamingTV,StreamingMovies,Contract,PaperlessBilling,PaymentMethod,Monthly,Total,Cuentas_diarias,gasto_total_mensual
8409-WQJUX,0,Female,0,0,0,25,0,0,DSL,0,0,1,1,1,1,One year,0,Electronic check,54.2,1423.15,1.8066666666666669,56.926
8410-BGQXN,0,Male,0,0,0,4,1,0,No,0,0,0,0,0,0,Month-to-month,0,Mailed check,19.4,93.4,0.6466666666666666,23.35
8413-VONUO,1,Male,0,0,0,2,1,0,Fiber optic,0,1,0,0,1,1,Month-to-month,0,Electronic check,95.65,167.3,3.1883333333333335,83.65
8413-YNHNV,0,Male,0,0,0,69,1,1,DSL,1,1,1,1,1,1,Two year,0,Mailed check,90.65,6322.1,3.021666666666667,91.62463768115943
8414-MYSHR,1,Male,1,0,0,5,1,0,Fiber optic,0,0,0,0,1,1,Month-to-month,1,Electronic check,91.4,449.75,3.046666666666667,89.95
8414-OOEEL,0,Male,0,0,1,66,1,0,DSL,0,1,1,1,1,1,Two year,1,Credit card (automatic),79.5,5196.1,2.65,78.72878787878788
8417-FMLZI,1,Male,0,1,1,6,1,0,Fiber optic,0,1,0,0,0,1,Month-to-month,1,Credit card (automatic),83.55,477.55,2.7849999999999997,79.59166666666667
8417-GSODA,0,Male,0,1,1,28,1,1,Fiber optic,0,0,0,0,1,1,One year,0,Bank transfer (automatic),92.2,2568.15,3.0733333333333333,91.71964285714286
8421-WZOOW,0,Female,1,1,1,57,1,0,Fiber optic,0,1,1,1,1,0,Month-to-month,1,Credit card (automatic),95.3,5567.45,3.1766666666666667,97.67456140350878
8429-XIBUM,1,Male,0,0,0,22,1,1,Fiber optic,1,0,0,0,1,1,Month-to-month,1,Bank transfer (automatic),101.35,2317.1,3.378333333333333,105.32272727272726
8430-TWCBX,0,Female,0,1,0,49,1,0,No,0,0,0,0,0,0,One year,0,Credit card (automatic),20.7,1032.05,0.69,21.062244897959182
8433-WPJTV,0,Female,1,1,1,65,1,1,Fiber optic,0,0,1,1,1,1,One year,1,Bank transfer (automatic),103.9,6767.1,3.4633333333333334,104.10923076923078
8433-WXGNA,1,Male,0,0,0,2,1,0,Fiber optic,1,0,0,0,0,0,Month-to-month,1,Electronic check,75.7,189.2,2.5233333333333334,94.6
8434-PNQZX,0,Female,0,0,0,42,1,1,DSL,0,0,1,1,1,1,Two year,1,Credit card (automatic),78.45,3373.4,2.615,80.31904761904762
8434-VGEQQ,0,Male,0,1,1,61,1,0,No,0,0,0,0,0,0,Two year,0,Credit card (automatic),20.55,1305.95,0.685,21.409016393442624
8436-BJUMM,1,Male,0,1,1,26,1,1,Fiber optic,0,0,0,0,1,0,Month-to-month,1,Electronic check,83.75,2070.6,2.7916666666666665,79.63846153846154
8439-LTUGF,0,Male,0,0,0,10,1,0,No,0,0,0,0,0,0,Month-to-month,1,Credit card (automatic),20.0,198.6,0.6666666666666666,19.86
8441-SHIPE,0,Female,0,0,0,67,1,1,No,0,0,0,0,0,0,Two year,1,Bank transfer (automatic),25.6,1790.35,0.8533333333333334,26.721641791044775
8443-WVPSS,1,Male,0,1,0,10,1,0,Fiber optic,0,1,0,1,1,1,Month-to-month,1,Electronic check,99.85,990.9,3.328333333333333,99.09
8443-ZRDBZ,1,Male,0,0,0,4,1,1,Fiber optic,0,0,0,0,0,0,Month-to-month,1,Electronic check,76.05,318.9,2.5349999999999997,79.725
8444-WRIDW,1,Female,1,0,0,66,1,1,Fiber optic,0,1,0,0,0,0,Month-to-month,1,Credit card (automatic),80.45,5224.35,2.6816666666666666,79.15681818181818
8445-DNBAE,0,Male,0,0,1,1,1,1,DSL,0,0,0,0,0,0,Month-to-month,1,Electronic check,50.05,50.05,1.6683333333333332,50.05
8450-JOVAH,1,Male,0,1,1,2,1,1,DSL,1,0,0,0,0,0,Month-to-month,0,Mailed check,56.7,113.55,1.8900000000000001,56.775
8450-LUGUK,0,Female,0,1,1,37,1,1,No,0,0,0,0,0,0,Two year,1,Bank transfer (automatic),24.1,861.85,0.8033333333333333,23.293243243243243
8450-UYIBU,0,Female,1,0,0,35,0,0,DSL,0,0,1,0,1,0,Month-to-month,1,Electronic check,39.85,1434.6,1.3283333333333334,40.988571428571426
8454-AATJP,0,Female,0,0,0,72,1,1,Fiber optic,1,1,1,1,1,1,Two year,0,Credit card (automatic),115.05,8405.0,3.835,116.73611111111111
8455-HIRAQ,0,Female,0,0,0,8,1,0,DSL,0,0,0,0,0,0,Month-to-month,0,Mailed check,44.45,369.3,1.4816666666666667,46.1625
8456-QDAVC,0,Male,0,0,0,19,1,0,Fiber optic,0,0,0,0,1,0,Month-to-month,1,Bank transfer (automatic),78.7,1495.1,2.6233333333333335,78.68947368421053
8457-XIGKN,0,Male,0,0,0,20,1,0,No,0,0,0,0,0,0,Month-to-month,1,Credit card (automatic),19.6,356.15,0.6533333333333334,17.807499999999997
8461-EFQYM,0,Female,0,0,0,38,1,1,No,0,0,0,0,0,0,One year,1,Electronic check,24.25,914.4,0.8083333333333333,24.063157894736843
8464-EETCQ,0,Male,0,0,0,57,1,0,No,0,0,0,0,0,0,Two year,0,Credit card (automatic),18.8,1094.35,0.6266666666666667,19.19912280701754
8465-SBRXP,0,Male,0,1,1,38,1,1,Fiber optic,0,0,1,1,1,0,Two year,1,Bank transfer (automatic),94.9,3616.25,3.1633333333333336,95.16447368421052
8466-PZBLH,0,Male,0,1,1,67,1,1,Fiber optic,1,0,0,1,1,1,Two year,0,Bank transfer (automatic),104.6,6885.75,3.4866666666666664,102.7723880597015
8467-WYNSR,0,Male,0,0,0,22,1,0,DSL,1,0,0,1,0,0,Month-to-month,0,Mailed check,55.1,1253.15,1.8366666666666667,56.96136363636364
8468-EHYJA,0,Female,0,1,0,57,1,1,Fiber optic,1,0,0,0,1,1,Month-to-month,1,Electronic check,99.65,5497.05,3.3216666666666668,96.43947368421053
8468-FZTOE,0,Female,0,1,1,72,1,0,DSL,1,1,1,1,0,1,Two year,1,Electronic check,74.35,5237.4,2.478333333333333,72.74166666666666
8469-SNFFH,0,Male,0,1,0,70,1,1,DSL,1,1,1,1,1,0,One year,0,Bank transfer (automatic),79.4,5528.9,2.646666666666667,78.9842857142857
8473-VUVJN,1,Male,1,0,0,1,1,1,Fiber optic,0,0,0,0,0,0,Month-to-month,1,Electronic check,73.65,73.65,2.455,73.65
8474-UMLNT,0,Female,0,0,0,13,1,0,DSL,1,1,0,1,0,1,Month-to-month,0,Bank transfer (automatic),67.8,842.25,2.26,64.78846153846153
8480-PPONV,0,Male,0,1,1,62,1,1,Fiber optic,1,1,1,1,1,1,Two year,0,Bank transfer (automatic),115.55,7159.05,3.8516666666666666,115.46854838709677
8481-YYXWG,1,Female,0,0,0,5,1,0,Fiber optic,0,1,0,1,0,1,Month-to-month,1,Electronic check,89.35,461.7,2.978333333333333,92.34
8485-GJCDN,1,Female,1,0,0,5,1,0,Fiber optic,0,0,0,0,0,0,Month-to-month,1,Mailed check,69.05,318.5,2.3016666666666667,63.7
8486-AYEQH,0,Female,0,0,0,31,1,1,Fiber optic,0,0,0,0,0,0,Month-to-month,1,Electronic check,76.05,2227.8,2.5349999999999997,71.86451612903227
8490-BXHEO,0,Male,1,0,0,18,1,1,Fiber optic,0,1,0,0,0,0,Month-to-month,1,Credit card (automatic),80.55,1411.65,2.685,78.42500000000001
8495-LJDFO,0,Female,1,0,0,64,1,1,Fiber optic,1,0,1,1,1,1,Month-to-month,1,Bank transfer (automatic),108.95,7111.3,3.631666666666667,111.1140625
8495-PRWFH,0,Female,1,0,0,42,1,1,DSL,0,0,1,0,0,0,Month-to-month,0,Electronic check,55.65,2421.75,1.855,57.660714285714285
8496-DMZUK,0,Male,0,0,0,30,1,1,Fiber optic,1,1,1,0,0,0,One year,0,Bank transfer (automatic),90.4,2820.65,3.0133333333333336,94.02166666666668
8496-EJAUI,1,Male,0,0,0,19,1,0,Fiber optic,0,1,0,0,0,0,Month-to-month,1,Credit card (automatic),73.85,1424.5,2.4616666666666664,74.97368421052632
8498-XXGWA,0,Female,0,1,0,65,1,0,DSL,1,0,1,0,0,0,Month-to-month,1,Mailed check,55.15,3673.15,1.8383333333333334,56.51
8499-BRXTD,0,Male,0,0,0,18,1,0,No,0,0,0,0,0,0,One year,0,Mailed check,20.1,401.85,0.67,22.325000000000003
8510-AWCXC,1,Female,1,0,0,13,1,1,Fiber optic,1,0,0,0,1,1,Month-to-month,1,Electronic check,100.8,1308.1,3.36,100.62307692307692
8510-BBWMU,0,Female,0,0,0,41,1,0,No,0,0,0,0,0,0,One year,1,Mailed check,19.75,806.95,0.6583333333333333,19.681707317073172
8510-TMWYB,0,Female,0,1,1,54,1,1,DSL,0,1,1,0,0,0,Two year,1,Bank transfer (automatic),59.8,3246.45,1.9933333333333332,60.11944444444444
8512-WIWYV,0,Male,0,0,0,32,1,0,No,0,0,0,0,0,0,One year,0,Credit card (automatic),20.35,707.5,0.6783333333333333,22.109375
8513-OLYGY,0,Male,0,1,0,72,1,1,Fiber optic,1,1,1,1,1,1,Two year,0,Credit card (automatic),115.8,8332.15,3.86,115.72430555555555
8514-VZHEB,0,Male,0,1,1,59,1,0,No,0,0,0,0,0,0,Two year,0,Mailed check,19.5,1147.85,0.65,19.45508474576271
8515-OCTJS,1,Female,0,0,0,25,1,1,No,0,0,0,0,0,0,Two year,0,Credit card (automatic),24.75,692.1,0.825,27.684
8519-IMDHU,1,Male,1,1,0,15,1,1,Fiber optic,0,0,0,0,0,1,Month-to-month,1,Bank transfer (automatic),85.6,1345.55,2.853333333333333,89.70333333333333
8519-QJGJD,1,Female,0,0,0,14,1,0,Fiber optic,0,0,1,0,0,0,Month-to-month,0,Electronic check,75.35,1025.95,2.5116666666666663,73.28214285714286
8532-UEFWH,0,Male,0,1,1,52,1,1,No,0,0,0,0,0,0,Two year,0,Mailed check,25.75,1345.85,0.8583333333333333,25.881730769230767
8535-SFUTN,0,Male,0,0,0,61,1,1,Fiber optic,1,0,1,0,1,1,Month-to-month,1,Electronic check,106.45,6300.15,3.5483333333333333,103.2811475409836
8540-ZQGEA,0,Female,0,1,0,54,1,0,No,0,0,0,0,0,0,Two year,0,Credit card (automatic),20.05,1102.4,0.6683333333333333,20.414814814814818
8541-QVFKM,0,Female,0,0,0,8,1,1,Fiber optic,0,0,0,0,0,0,Month-to-month,1,Electronic check,73.5,632.2,2.45,79.025
8543-MSDMF,0,Male,0,0,0,3,1,0,DSL,1,0,1,0,1,1,Month-to-month,1,Electronic check,77.4,206.15,2.58,68.71666666666667
8544-GOQSH,0,Female,0,0,0,14,1,0,Fiber optic,0,1,0,1,0,0,Month-to-month,1,Credit card (automatic),80.05,1112.3,2.6683333333333334,79.45
8544-JNBOX,0,Male,0,0,0,72,1,0,No,0,0,0,0,0,0,Two year,1,Mailed check,20.8,1521.2,0.6933333333333334,21.12777777777778
8547-NSBBO,0,Male,0,0,0,35,1,1,Fiber optic,1,1,1,1,0,0,Month-to-month,1,Mailed check,96.75,3403.4,3.225,97.24000000000001
8548-AWOFC,0,Male,0,1,0,66,1,1,DSL,0,0,0,1,0,1,Month-to-month,0,Electronic check,63.85,4264.6,2.1283333333333334,64.61515151515152
8550-XSXUQ,0,Male,0,1,0,48,1,1,DSL,0,1,1,0,0,1,One year,1,Credit card (automatic),70.55,3420.5,2.3516666666666666,71.26041666666667
8552-OBVRU,0,Female,1,1,1,48,1,0,Fiber optic,1,0,1,1,1,1,Month-to-month,1,Electronic check,104.5,5068.05,3.4833333333333334,105.58437500000001
8559-CIZFV,1,Male,0,1,1,21,1,1,DSL,1,1,0,1,1,0,One year,0,Mailed check,77.5,1625.0,2.5833333333333335,77.38095238095238
8559-WNQZS,0,Male,0,0,0,1,1,0,No,0,0,0,0,0,0,Two year,0,Mailed check,20.45,20.45,0.6816666666666666,20.45
8561-NMTBD,0,Female,0,1,1,67,1,1,Fiber optic,0,1,1,1,1,1,One year,1,Credit card (automatic),112.35,7388.45,3.7449999999999997,110.27537313432836
8562-GHPPI,0,Female,0,0,0,1,1,0,No,0,0,0,0,0,0,Month-to-month,0,Credit card (automatic),19.8,19.8,0.66,19.8
8563-IIOXK,1,Male,0,1,1,7,1,0,DSL,1,0,0,0,0,0,One year,1,Electronic check,49.75,331.3,1.6583333333333334,47.32857142857143
8563-OYMQY,0,Male,0,0,0,17,1,0,Fiber optic,0,1,1,0,0,1,Month-to-month,1,Credit card (automatic),90.95,1612.2,3.0316666666666667,94.83529411764707
8564-LDKFL,0,Male,0,1,0,40,1,1,Fiber optic,0,1,1,0,1,1,One year,1,Bank transfer (automatic),106.0,4178.65,3.533333333333333,104.46624999999999
8565-CLBZW,1,Male,0,0,0,24,1,1,Fiber optic,0,0,1,0,1,0,Month-to-month,1,Mailed check,89.85,2165.05,2.9949999999999997,90.21041666666667
8565-HBFNN,0,Male,0,1,0,69,1,1,Fiber optic,1,1,1,1,0,1,One year,1,Credit card (automatic),107.2,7317.1,3.5733333333333333,106.0449275362319
8565-WUXZU,0,Male,1,1,0,72,1,0,Fiber optic,1,1,0,1,0,0,Two year,1,Credit card (automatic),84.8,6141.65,2.8266666666666667,85.30069444444445
8566-YPRGL,0,Female,0,0,0,1,1,0,No,0,0,0,0,0,0,Month-to-month,1,Mailed check,19.5,19.5,0.65,19.5
8570-KLJYJ,0,Female,0,0,0,36,1,1,DSL,1,0,0,0,0,0,One year,0,Mailed check,54.45,1893.5,1.8150000000000002,52.59722222222222
8571-ZCMCX,0,Female,0,1,1,47,0,0,DSL,1,1,1,0,1,1,Two year,1,Credit card (automatic),60.0,2768.65,2.0,58.90744680851064
8573-CGOCC,0,Male,0,0,0,16,1,0,No,0,0,0,0,0,0,Month-to-month,0,Credit card (automatic),19.75,294.9,0.6583333333333333,18.43125
8573-JGCZW,0,Male,0,0,0,17,1,0,No,0,0,0,0,0,0,One year,1,Bank transfer (automatic),19.65,351.55,0.6549999999999999,20.679411764705883
8577-QSOCG,0,Female,0,1,1,38,1,0,No,0,0,0,0,0,0,Two year,1,Mailed check,20.2,746.05,0.6733333333333333,19.632894736842104
8580-AECUZ,1,Male,1,0,0,1,1,0,Fiber optic,0,0,0,0,1,0,Month-to-month,1,Electronic check,79.1,79.1,2.6366666666666663,79.1
8580-QVLOC,1,Female,1,1,1,72,1,1,DSL,1,1,1,1,1,1,Two year,0,Credit card (automatic),92.45,6440.25,3.0816666666666666,89.44791666666667
8582-KRHPJ,0,Male,0,0,0,50,0,0,DSL,1,1,0,0,0,0,Month-to-month,1,Mailed check,35.0,1782.4,1.1666666666666667,35.648
8584-KMVXD,0,Female,0,0,0,8,1,0,Fiber optic,0,1,0,0,0,0,Month-to-month,0,Electronic check,75.6,535.55,2.52,66.94375
8587-XYZSF,0,Male,0,0,0,67,1,0,DSL,0,0,0,1,0,0,Two year,0,Bank transfer (automatic),50.55,3260.1,1.6849999999999998,48.65820895522388
8590-OHDIW,0,Female,0,1,1,38,1,0,No,0,0,0,0,0,0,One year,0,Mailed check,20.3,749.35,0.6766666666666666,19.719736842105263
8590-YFFQO,0,Male,0,1,0,70,1,0,DSL,1,1,1,1,0,0,Two year,0,Credit card (automatic),64.95,4523.25,2.165,64.61785714285715
8591-NXRCV,0,Female,0,0,0,41,1,1,DSL,1,0,1,1,0,1,Month-to-month,1,Bank transfer (automatic),74.65,3090.65,2.4883333333333337,75.38170731707318
8591-TKMZH,0,Male,0,1,1,59,1,1,Fiber optic,1,1,0,1,1,1,Two year,1,Mailed check,111.1,6555.2,3.703333333333333,111.10508474576271
8592-PLTMQ,0,Female,0,0,0,64,1,1,No,0,0,0,0,0,0,One year,0,Mailed check,24.7,1642.75,0.8233333333333334,25.66796875
8593-WHYHV,1,Male,0,0,0,3,1,1,Fiber optic,0,0,0,0,0,1,Month-to-month,1,Electronic check,85.3,264.8,2.8433333333333333,88.26666666666667
8595-SIZNC,0,Female,1,1,0,22,1,1,No,0,0,0,0,0,0,One year,0,Bank transfer (automatic),25.6,548.8,0.8533333333333334,24.94545454545454
8597-CTXVJ,0,Male,0,0,1,70,1,1,DSL,1,1,0,1,0,0,One year,0,Bank transfer (automatic),64.95,4551.5,2.165,65.02142857142857
8597-CWYHH,0,Male,0,0,0,43,1,1,Fiber optic,0,0,0,0,1,1,One year,0,Mailed check,94.35,3921.3,3.145,91.19302325581396
8601-QACRS,1,Female,0,0,0,5,1,1,DSL,0,0,0,0,0,0,Month-to-month,1,Mailed check,50.6,249.95,1.6866666666666668,49.989999999999995
8603-IJWDN,1,Male,0,0,0,1,1,1,Fiber optic,0,0,0,0,0,1,Month-to-month,1,Electronic check,86.6,86.6,2.8866666666666663,86.6
8605-ITULD,0,Female,0,0,0,1,1,0,No,0,0,0,0,0,0,Month-to-month,0,Mailed check,19.55,19.55,0.6516666666666667,19.55
8606-CIQUL,0,Male,1,1,1,72,1,1,Fiber optic,1,1,1,1,1,1,Two year,1,Credit card (automatic),115.75,8399.15,3.8583333333333334,116.6548611111111
8606-OEGQZ,0,Female,0,0,1,18,1,1,No,0,0,0,0,0,0,Two year,0,Credit card (automatic),25.3,454.65,0.8433333333333334,25.258333333333333
8608-OZTLB,0,Male,0,1,1,38,1,0,DSL,1,1,1,1,1,0,One year,0,Electronic check,74.05,2802.3,2.4683333333333333,73.74473684210527
8610-WFCJF,1,Female,0,1,1,49,1,1,Fiber optic,0,0,0,0,1,1,Month-to-month,1,Electronic check,95.6,4783.5,3.1866666666666665,97.62244897959184
8610-ZIKJJ,0,Female,0,1,1,2,1,0,No,0,0,0,0,0,0,One year,0,Mailed check,20.3,31.9,0.6766666666666666,15.95
8612-GXIDD,0,Male,0,1,1,12,1,1,No,0,0,0,0,0,0,Two year,1,Bank transfer (automatic),25.4,313.0,0.8466666666666666,26.083333333333332
8614-VGMMV,1,Female,0,0,0,15,1,1,DSL,0,0,0,0,0,0,Month-to-month,1,Electronic check,49.1,679.55,1.6366666666666667,45.30333333333333
8617-ENBDS,0,Male,0,0,0,3,1,0,Fiber optic,0,0,1,0,0,0,Month-to-month,1,Credit card (automatic),73.6,232.5,2.453333333333333,77.5
8619-IJNDK,0,Female,0,1,1,71,1,0,DSL,1,1,1,1,0,0,Two year,0,Credit card (automatic),64.05,4492.9,2.135,63.28028169014084
8620-RJPZN,0,Female,0,0,0,1,1,0,No,0,0,0,0,0,0,Month-to-month,0,Electronic check,20.7,20.7,0.69,20.7
8621-MNIHH,1,Female,1,1,0,34,1,1,Fiber optic,0,1,1,0,0,1,Month-to-month,1,Electronic check,94.25,3217.55,3.1416666666666666,94.63382352941177
8622-ZLFKO,0,Female,0,1,0,6,1,1,Fiber optic,0,1,0,0,0,1,Month-to-month,1,Electronic check,90.75,512.25,3.025,85.375
8623-TMRBY,1,Male,1,1,1,51,1,1,Fiber optic,0,1,1,0,0,0,Month-to-month,1,Electronic check,84.2,4146.05,2.8066666666666666,81.29509803921569
8623-ULFNQ,0,Female,1,0,0,26,1,1,DSL,0,0,0,1,0,1,Month-to-month,1,Electronic check,66.05,1652.4,2.2016666666666667,63.55384615384616
8624-GIOUT,1,Female,0,0,0,49,1,1,DSL,1,1,0,0,0,0,Month-to-month,1,Credit card (automatic),59.75,2934.3,1.9916666666666667,59.88367346938776
8625-AZYZY,1,Male,0,1,0,24,1,1,Fiber optic,0,1,1,0,1,1,Month-to-month,1,Electronic check,104.65,2542.45,3.4883333333333337,105.93541666666665
8626-PTQGE,0,Male,0,0,0,69,0,0,DSL,1,1,0,1,1,1,Two year,1,Bank transfer (automatic),60.05,4176.7,2.0016666666666665,60.53188405797101
8626-XHBIE,0,Male,0,0,1,56,1,1,No,0,0,0,0,0,0,Two year,1,Mailed check,24.8,1424.2,0.8266666666666667,25.432142857142857
8627-EHGIP,1,Male,0,0,0,44,0,0,DSL,0,1,1,0,1,1,One year,1,Mailed check,53.95,2375.4,1.7983333333333333,53.98636363636364
8627-ZYGSZ,0,Male,0,1,0,47,1,1,Fiber optic,0,1,0,0,0,0,One year,1,Electronic check,78.9,3650.35,2.6300000000000003,77.66702127659575
8628-MFKAX,0,Female,1,1,0,72,1,1,Fiber optic,1,1,1,1,1,1,Two year,1,Credit card (automatic),116.75,8277.05,3.8916666666666666,114.95902777777776
8630-FJLIB,0,Female,0,0,0,18,1,0,Fiber optic,0,0,0,0,0,0,Month-to-month,1,Electronic check,69.8,1221.65,2.3266666666666667,67.86944444444445
8630-QSGXK,0,Male,0,1,0,51,1,1,DSL,0,0,0,1,1,1,Two year,1,Bank transfer (automatic),75.2,3901.25,2.506666666666667,76.49509803921569
8631-NBHFZ,1,Male,1,1,1,66,1,1,DSL,1,1,1,1,1,0,Two year,0,Credit card (automatic),79.4,5154.6,2.646666666666667,78.10000000000001
8631-WUXGY,0,Female,0,0,1,46,1,0,Fiber optic,0,1,1,0,1,1,Month-to-month,1,Electronic check,99.8,4391.25,3.3266666666666667,95.46195652173913
8631-XVRZL,0,Male,0,0,0,9,1,0,No,0,0,0,0,0,0,One year,1,Mailed check,20.15,163.7,0.6716666666666666,18.188888888888886
8634-CILSZ,1,Male,0,0,0,69,1,1,Fiber optic,0,1,0,1,1,1,One year,1,Bank transfer (automatic),104.7,7220.35,3.49,104.64275362318841
8634-MPHTR,1,Male,1,1,0,47,1,1,Fiber optic,0,0,1,0,1,1,Month-to-month,1,Electronic check,100.05,4871.05,3.335,103.63936170212766
8637-XJIVR,1,Female,0,0,0,12,1,1,Fiber optic,1,0,0,0,0,0,Month-to-month,1,Electronic check,78.95,927.35,2.631666666666667,77.27916666666667
8639-NHQEI,0,Female,0,1,1,72,1,1,Fiber optic,1,1,0,0,1,0,Two year,1,Bank transfer (automatic),95.9,6954.15,3.1966666666666668,96.58541666666666
8640-SDGKB,1,Male,0,0,0,4,1,0,DSL,0,0,1,1,1,1,Month-to-month,1,Electronic check,74.4,299.7,2.48,74.925
8642-GVWRF,1,Female,0,1,0,2,1,0,Fiber optic,0,1,1,0,0,0,Month-to-month,0,Bank transfer (automatic),79.7,165.0,2.6566666666666667,82.5
8644-XLFBW,1,Male,1,0,0,1,1,0,Fiber optic,0,0,0,0,0,0,Month-to-month,1,Electronic check,71.65,71.65,2.3883333333333336,71.65
8644-XYTSV,0,Male,0,1,0,42,0,0,DSL,1,0,0,0,1,0,Month-to-month,1,Bank transfer (automatic),40.15,1626.05,1.3383333333333334,38.71547619047619
8645-KOMJQ,0,Male,0,1,1,69,1,1,DSL,0,1,1,1,1,1,Two year,1,Bank transfer (automatic),81.95,5601.4,2.731666666666667,81.17971014492753
8645-KWHJO,0,Male,0,0,0,14,0,0,DSL,0,0,1,1,1,1,Month-to-month,1,Electronic check,55.0,771.95,1.8333333333333333,55.13928571428572
8646-JCOMS,0,Female,0,1,0,66,1,1,Fiber optic,0,1,1,1,0,0,One year,1,Bank transfer (automatic),90.55,6130.95,3.018333333333333,92.89318181818182
8647-SDTWQ,0,Male,0,1,1,57,1,1,Fiber optic,0,0,0,0,0,0,Month-to-month,1,Electronic check,74.3,4018.35,2.4766666666666666,70.49736842105263
8648-PFRMP,0,Female,1,0,0,14,0,0,DSL,0,0,0,0,1,1,Month-to-month,1,Electronic check,46.35,672.7,1.5450000000000002,48.050000000000004
8650-RHRKE,1,Male,0,0,0,4,0,0,DSL,0,0,1,0,0,0,Month-to-month,1,Electronic check,29.65,118.5,0.9883333333333333,29.625
8651-ENBZX,1,Female,1,0,0,60,1,1,Fiber optic,0,0,1,1,1,1,One year,1,Electronic check,106.0,6441.4,3.533333333333333,107.35666666666665
8652-YHIYU,0,Female,0,0,1,16,1,1,Fiber optic,0,0,0,1,0,0,One year,1,Credit card (automatic),79.5,1264.2,2.65,79.0125
8654-DHAOW,0,Female,0,0,0,2,1,1,DSL,0,1,0,0,0,0,Month-to-month,0,Mailed check,54.15,101.65,1.805,50.825
8659-HDIYE,0,Female,1,0,0,64,1,1,DSL,0,1,1,1,0,1,Month-to-month,0,Credit card (automatic),74.65,4869.35,2.4883333333333337,76.08359375
8659-IOOPU,0,Female,0,1,1,71,1,1,Fiber optic,1,0,1,1,0,1,Two year,0,Electronic check,100.45,7159.7,3.3483333333333336,100.84084507042253
8660-BUETV,0,Female,0,0,0,3,1,0,DSL,0,0,0,0,0,0,Month-to-month,0,Mailed check,44.75,148.05,1.4916666666666667,49.35
8661-BOYNW,0,Female,0,1,0,72,1,1,DSL,1,0,1,1,1,1,Two year,1,Credit card (automatic),84.4,6096.45,2.8133333333333335,84.67291666666667
8663-UPDGF,0,Female,0,0,0,26,1,1,DSL,1,1,0,0,1,0,Month-to-month,1,Bank transfer (automatic),69.5,1800.05,2.316666666666667,69.2326923076923
8665-UTDHZ,1,Male,0,1,1,1,0,0,DSL,0,1,0,0,0,0,Month-to-month,0,Electronic check,30.2,30.2,1.0066666666666666,30.2
8668-KNZTI,0,Male,0,0,0,52,1,0,DSL,1,0,1,0,0,0,One year,0,Electronic check,53.75,2790.65,1.7916666666666667,53.666346153846156
8670-ERCJH,0,Male,0,0,0,72,1,1,Fiber optic,1,1,1,1,1,1,Two year,0,Bank transfer (automatic),113.4,8164.1,3.7800000000000002,113.39027777777778
8670-MEFCP,0,Female,0,1,1,36,1,1,DSL,1,1,1,1,1,1,Two year,1,Credit card (automatic),92.9,3379.25,3.0966666666666667,93.86805555555556
8671-KKKOS,0,Female,0,1,0,46,0,0,DSL,1,1,0,0,1,0,Month-to-month,0,Electronic check,45.55,2062.15,1.5183333333333333,44.82934782608696
8672-OAUPW,0,Male,0,0,1,51,1,0,DSL,0,0,0,1,0,0,One year,0,Credit card (automatic),47.85,2356.75,1.595,46.21078431372549
8676-OOQEJ,0,Male,0,0,0,4,0,0,DSL,0,0,0,1,0,0,Month-to-month,0,Electronic check,30.5,118.4,1.0166666666666666,29.6
8676-TRMJS,1,Male,0,0,0,3,1,1,Fiber optic,0,0,0,0,0,0,Month-to-month,0,Mailed check,75.0,209.1,2.5,69.7
8677-HDZEE,0,Female,0,0,0,56,1,1,Fiber optic,0,1,0,1,1,1,Month-to-month,1,Bank transfer (automatic),105.45,5916.95,3.515,105.65982142857142
8679-JOEVF,1,Female,1,0,0,16,1,0,DSL,0,0,0,1,1,0,Month-to-month,0,Electronic check,59.4,1023.9,1.98,63.99375
8679-LZBMD,0,Male,0,1,0,44,1,0,Fiber optic,0,0,0,0,1,1,One year,1,Bank transfer (automatic),90.65,3974.15,3.021666666666667,90.32159090909092
8680-CGLTP,0,Male,0,0,0,29,1,0,DSL,1,1,0,1,0,0,One year,1,Electronic check,58.75,1696.2,1.9583333333333333,58.4896551724138
8681-ICONS,0,Male,0,1,1,29,1,0,No,0,0,0,0,0,0,Month-to-month,1,Mailed check,20.65,654.85,0.6883333333333332,22.58103448275862
8685-WHQPW,1,Female,1,0,0,22,1,1,Fiber optic,0,0,0,0,0,0,Month-to-month,1,Bank transfer (automatic),74.4,1692.6,2.48,76.93636363636364
8687-BAFGU,0,Male,0,0,0,1,1,0,Fiber optic,0,0,0,1,0,0,Month-to-month,0,Electronic check,74.0,74.0,2.466666666666667,74.0
8690-UPCZI,0,Male,0,1,1,29,1,1,DSL,1,0,0,1,1,0,One year,0,Bank transfer (automatic),69.05,1958.45,2.3016666666666667,67.53275862068966
8690-ZVLCL,0,Female,0,1,1,68,1,1,DSL,1,1,1,1,1,1,Two year,0,Credit card (automatic),88.0,6161.9,2.933333333333333,90.61617647058823
8695-ARGXZ,0,Male,1,1,0,34,1,1,Fiber optic,0,0,0,0,0,0,Month-to-month,1,Electronic check,75.55,2425.4,2.518333333333333,71.33529411764707
